cell_id,total_counts,center_x,center_y,cell_quality,nb_cells,cluster_label
2686,114,727.031456953642,825.799668874172,Good quality(3498),3498,Good quality(3498)
2692,249,729.577215189873,973.322362869198,Good quality(3498),3498,Good quality(3498)
2693,76,724.605726872247,1210.15418502203,Good quality(3498),3498,Good quality(3498)
2711,194,739.267441860465,1020.48720930233,Good quality(3498),3498,Good quality(3498)
2712,177,737.028157683025,1510.60901045857,Good quality(3498),3498,Good quality(3498)
2720,356,757.653644784535,589.641965364478,Good quality(3498),3498,Good quality(3498)
2729,120,741.911258278146,777.084768211921,Good quality(3498),3498,Good quality(3498)
2730,85,734.915662650602,847.475903614458,Good quality(3498),3498,Good quality(3498)
2732,289,745.483920367535,1232.00918836141,Good quality(3498),3498,Good quality(3498)
2739,241,749.095350669819,1442.48936170213,Good quality(3498),3498,Good quality(3498)
2751,101,745.037908496732,1171.27058823529,Good quality(3498),3498,Good quality(3498)
2757,261,757.657051282051,537.285897435898,Good quality(3498),3498,Good quality(3498)
2762,114,754.615384615385,355.766483516484,Good quality(3498),3498,Good quality(3498)
2765,160,748.762237762238,1406.33682983683,Good quality(3498),3498,Good quality(3498)
2771,120,744.352848101266,873.183544303798,Good quality(3498),3498,Good quality(3498)
2772,158,746.916535433071,1372.55118110236,Good quality(3498),3498,Good quality(3498)
2780,172,755.948308270677,1287.13157894737,Good quality(3498),3498,Good quality(3498)
2784,98,749.614840989399,828.839222614841,Good quality(3498),3498,Good quality(3498)
2795,187,766.218459495352,1175.44156706507,Good quality(3498),3498,Good quality(3498)
2799,90,756.522304832714,2097.66171003717,Good quality(3498),3498,Good quality(3498)
2801,138,757.359331476323,779.477715877437,Good quality(3498),3498,Good quality(3498)
2810,116,765.918367346939,820.529042386185,Good quality(3498),3498,Good quality(3498)
2811,138,761.937602627258,881.673234811166,Good quality(3498),3498,Good quality(3498)
2812,163,761.50067294751,930.624495289367,Good quality(3498),3498,Good quality(3498)
2818,191,769.269633507853,1376.62565445026,Good quality(3498),3498,Good quality(3498)
2824,195,768.913183279743,483.771704180064,Good quality(3498),3498,Good quality(3498)
2830,139,776.751451800232,1200.90824622532,Good quality(3498),3498,Good quality(3498)
2837,65,767.924528301887,1081.10242587601,Good quality(3498),3498,Good quality(3498)
2842,117,769.826771653543,903.978346456693,Good quality(3498),3498,Good quality(3498)
2845,124,774.445714285714,89.1934693877551,Good quality(3498),3498,Good quality(3498)
2846,165,774.797073170732,433.649756097561,Good quality(3498),3498,Good quality(3498)
2852,83,777.249067164179,344.258395522388,Good quality(3498),3498,Good quality(3498)
2855,273,785.154411764706,1043.40196078431,Good quality(3498),3498,Good quality(3498)
2857,310,794.783070485999,617.740907627937,Good quality(3498),3498,Good quality(3498)
2858,85,774.086677367576,799.84911717496,Good quality(3498),3498,Good quality(3498)
2859,194,787.380876494024,1430.7235059761,Good quality(3498),3498,Good quality(3498)
2863,93,777.731601731602,1132.12842712843,Good quality(3498),3498,Good quality(3498)
2864,67,768.68085106383,1399.74468085106,Good quality(3498),3498,Good quality(3498)
2866,259,785.83020344288,2155.62754303599,Good quality(3498),3498,Good quality(3498)
2875,359,790.268982229402,1379.45395799677,Good quality(3498),3498,Good quality(3498)
2876,136,788.682481751825,1104.18248175182,Good quality(3498),3498,Good quality(3498)
2880,103,779.214859437751,944.666666666667,Good quality(3498),3498,Good quality(3498)
2881,377,812.62244722842,109.983353355071,Good quality(3498),3498,Good quality(3498)
2883,179,804.485746226943,1203.13247624371,Good quality(3498),3498,Good quality(3498)
2884,62,779.576119402985,869.701492537314,Good quality(3498),3498,Good quality(3498)
2894,117,799.419774501301,224.414137033825,Good quality(3498),3498,Good quality(3498)
2900,136,792.073170731707,993.043360433604,Good quality(3498),3498,Good quality(3498)
2902,124,802.506376594149,766.177794448612,Good quality(3498),3498,Good quality(3498)
2904,141,790.243572395129,847.886332882273,Good quality(3498),3498,Good quality(3498)
2906,190,789.094512195122,905.44512195122,Good quality(3498),3498,Good quality(3498)
2907,177,800.052391799544,1311.18109339408,Good quality(3498),3498,Good quality(3498)
2909,69,791.465397923875,797.107266435986,Good quality(3498),3498,Good quality(3498)
2910,73,799.809628008753,1080.91684901532,Good quality(3498),3498,Good quality(3498)
2915,77,798.123831775701,880.177570093458,Good quality(3498),3498,Good quality(3498)
2916,203,806.079509071505,949.105656350053,Good quality(3498),3498,Good quality(3498)
2917,117,803.418579818473,451.908702616124,Good quality(3498),3498,Good quality(3498)
2923,83,804.880141010576,1126.00470035253,Good quality(3498),3498,Good quality(3498)
2941,269,824.613025369178,1048.70503597122,Good quality(3498),3498,Good quality(3498)
2951,113,818.873258128733,1261.09621765096,Good quality(3498),3498,Good quality(3498)
2952,111,826.780669144982,1498.6970260223,Good quality(3498),3498,Good quality(3498)
2954,55,819.587016574586,953.120165745856,Good quality(3498),3498,Good quality(3498)
2960,87,834.789373814042,525.26944971537,Good quality(3498),3498,Good quality(3498)
2965,62,828.012396694215,448.645454545455,Good quality(3498),3498,Good quality(3498)
2974,76,830.666666666667,785.921568627451,Good quality(3498),3498,Good quality(3498)
2975,125,834.987915407855,997.318227593152,Good quality(3498),3498,Good quality(3498)
2979,108,833.77878513146,658.984587488667,Good quality(3498),3498,Good quality(3498)
2980,59,833.619607843137,1099.61176470588,Good quality(3498),3498,Good quality(3498)
2984,72,829.263940520446,235.299876084263,Good quality(3498),3498,Good quality(3498)
2986,100,839.082840236686,621.816568047337,Good quality(3498),3498,Good quality(3498)
2991,82,836.32528957529,571.525096525097,Good quality(3498),3498,Good quality(3498)
2993,142,842.320895522388,61.7109905020353,Good quality(3498),3498,Good quality(3498)
2995,68,839.413612565445,488.292146596859,Good quality(3498),3498,Good quality(3498)
3003,125,838.185185185185,1245.10740740741,Good quality(3498),3498,Good quality(3498)
3005,285,892.907872696818,382.727207465901,Good quality(3498),3498,Good quality(3498)
3007,148,850.703773584906,965.509433962264,Good quality(3498),3498,Good quality(3498)
3008,56,846.426258992806,1223.98381294964,Good quality(3498),3498,Good quality(3498)
3010,249,860.928515928516,1482.885003885,Good quality(3498),3498,Good quality(3498)
3017,84,849.982342007435,818.936802973978,Good quality(3498),3498,Good quality(3498)
3026,282,872.078884934757,1087.32621589561,Good quality(3498),3498,Good quality(3498)
3028,156,865.7063093244,34.498045784478,Good quality(3498),3498,Good quality(3498)
3029,114,856.85641025641,1049.27179487179,Good quality(3498),3498,Good quality(3498)
3032,325,877.117647058824,2369.88614800759,Good quality(3498),3498,Good quality(3498)
3036,88,862.951289398281,850.962750716333,Good quality(3498),3498,Good quality(3498)
3037,89,862.262996941896,501.811416921509,Good quality(3498),3498,Good quality(3498)
3040,59,866.54442877292,540.193229901269,Good quality(3498),3498,Good quality(3498)
3047,202,875.302407932011,92.1458923512748,Good quality(3498),3498,Good quality(3498)
3048,61,862.199457259159,464.736770691995,Good quality(3498),3498,Good quality(3498)
3049,60,862.396226415094,638.915951972556,Good quality(3498),3498,Good quality(3498)
3050,91,864.63590391909,1001.36662452592,Good quality(3498),3498,Good quality(3498)
3051,205,879.610050890585,1216.16666666667,Good quality(3498),3498,Good quality(3498)
3054,100,871.645209580838,1117.82934131737,Good quality(3498),3498,Good quality(3498)
3062,57,875.589502018843,568.034993270525,Good quality(3498),3498,Good quality(3498)
3063,111,878.39367816092,1027.71551724138,Good quality(3498),3498,Good quality(3498)
3065,79,874.128935532234,822.371814092954,Good quality(3498),3498,Good quality(3498)
3066,77,876.155223880597,793.117910447761,Good quality(3498),3498,Good quality(3498)
3067,345,910.772334293948,602.909427748045,Good quality(3498),3498,Good quality(3498)
3069,187,883.638626609442,969.391416309013,Good quality(3498),3498,Good quality(3498)
3076,110,885.282019704434,637.107142857143,Good quality(3498),3498,Good quality(3498)
3082,68,885.389090909091,490.681212121212,Good quality(3498),3498,Good quality(3498)
3087,201,891.077280650785,38.1568855316676,Good quality(3498),3498,Good quality(3498)
3088,65,889.058165548098,457.115212527964,Good quality(3498),3498,Good quality(3498)
3090,115,893.712898751734,860.927877947296,Good quality(3498),3498,Good quality(3498)
3093,128,902.747505755948,557.792018419033,Good quality(3498),3498,Good quality(3498)
3098,80,893.759096612296,527.254705144291,Good quality(3498),3498,Good quality(3498)
3103,108,893.07494646681,1371.18629550321,Good quality(3498),3498,Good quality(3498)
3108,95,899.602189781022,824.306569343066,Good quality(3498),3498,Good quality(3498)
3110,248,901.447478991597,1434.77205882353,Good quality(3498),3498,Good quality(3498)
3118,189,904.555240793201,783.609065155807,Good quality(3498),3498,Good quality(3498)
3119,107,907.896810506567,1468.5234521576,Good quality(3498),3498,Good quality(3498)
3120,202,920.168560606061,1511.42755681818,Good quality(3498),3498,Good quality(3498)
3124,150,905.04358974359,897.033333333333,Good quality(3498),3498,Good quality(3498)
3128,195,913.279781420765,1052.32568306011,Good quality(3498),3498,Good quality(3498)
3133,170,916.876670716889,476.318955042527,Good quality(3498),3498,Good quality(3498)
3149,253,917.285571642536,36.2121817274089,Good quality(3498),3498,Good quality(3498)
3152,249,932.683580660603,520.185256103399,Good quality(3498),3498,Good quality(3498)
3157,168,918.012805587893,754.519208381839,Good quality(3498),3498,Good quality(3498)
3161,120,911.568571428571,627.697142857143,Good quality(3498),3498,Good quality(3498)
3178,404,933.439296187683,1243.45806451613,Good quality(3498),3498,Good quality(3498)
3179,96,924.763326226013,1412.53731343284,Good quality(3498),3498,Good quality(3498)
3180,156,923.562398703404,1437.17828200972,Good quality(3498),3498,Good quality(3498)
3181,284,946.741721854305,466.93451066961,Good quality(3498),3498,Good quality(3498)
3185,266,939.019882179676,978.851988217968,Good quality(3498),3498,Good quality(3498)
3202,169,933.766415500538,2368.3670613563,Good quality(3498),3498,Good quality(3498)
3208,171,940.226783968719,1473.53274682307,Good quality(3498),3498,Good quality(3498)
3209,70,932.813106796116,784.820388349515,Good quality(3498),3498,Good quality(3498)
3219,171,943.234683281412,755.818276220145,Good quality(3498),3498,Good quality(3498)
3233,69,947.51246105919,2159.68691588785,Good quality(3498),3498,Good quality(3498)
3237,225,959.494699646643,1459,Good quality(3498),3498,Good quality(3498)
3252,284,975.194240542067,116.961038961039,Good quality(3498),3498,Good quality(3498)
3297,95,975.067326732673,2257.6,Good quality(3498),3498,Good quality(3498)
3315,211,984.414554374489,74.2379394930499,Good quality(3498),3498,Good quality(3498)
3322,207,990.992366412214,23.793893129771,Good quality(3498),3498,Good quality(3498)
3323,74,993.566060606061,234.844848484849,Good quality(3498),3498,Good quality(3498)
3331,178,986.497358490566,479.375849056604,Good quality(3498),3498,Good quality(3498)
3340,376,995.797349530646,1134.90392048592,Good quality(3498),3498,Good quality(3498)
3344,83,987.727272727273,1517.36677115987,Good quality(3498),3498,Good quality(3498)
3349,98,989.934210526316,988.958333333333,Good quality(3498),3498,Good quality(3498)
3353,240,1000.81263616558,1234.25272331155,Good quality(3498),3498,Good quality(3498)
3373,135,1003.70694087404,1497.95629820051,Good quality(3498),3498,Good quality(3498)
3374,400,1021.66950596252,64.6942078364566,Good quality(3498),3498,Good quality(3498)
3380,143,1002.22818791946,947.548657718121,Good quality(3498),3498,Good quality(3498)
3395,145,1020.99263622975,2265.71575846834,Good quality(3498),3498,Good quality(3498)
3399,187,1028.74718309859,111.13661971831,Good quality(3498),3498,Good quality(3498)
3415,282,1031.45926966292,1497.36938202247,Good quality(3498),3498,Good quality(3498)
3419,163,1031.67894131185,1200.833141542,Good quality(3498),3498,Good quality(3498)
3422,50,1027.83384615385,9.77692307692308,Good quality(3498),3498,Good quality(3498)
3438,92,1033.11111111111,959.314814814815,Good quality(3498),3498,Good quality(3498)
3443,243,1039.93196644921,1136.27679403541,Good quality(3498),3498,Good quality(3498)
3449,254,1032.83104540655,1319.10559662091,Good quality(3498),3498,Good quality(3498)
3479,161,1046.63917525773,783.586483390607,Good quality(3498),3498,Good quality(3498)
3483,373,1059.46474045054,30.3996082272282,Good quality(3498),3498,Good quality(3498)
3497,85,1048.2,1284.55294117647,Good quality(3498),3498,Good quality(3498)
3498,335,1065.15188172043,1536.47625448029,Good quality(3498),3498,Good quality(3498)
3502,282,1053.60127084988,1101.33200953137,Good quality(3498),3498,Good quality(3498)
3505,162,1057.91988950276,2190.47697974217,Good quality(3498),3498,Good quality(3498)
3514,129,1059.58041112455,79.956469165659,Good quality(3498),3498,Good quality(3498)
3522,360,1066.84334415584,1421.79707792208,Good quality(3498),3498,Good quality(3498)
3529,70,1062.64390243902,109.2,Good quality(3498),3498,Good quality(3498)
3536,181,1076.74024640657,2218.71252566735,Good quality(3498),3498,Good quality(3498)
3546,178,1067.66301969365,631.42341356674,Good quality(3498),3498,Good quality(3498)
3559,337,1079.10450685826,877.116263879817,Good quality(3498),3498,Good quality(3498)
3561,392,1082.41416566627,1093.91536614646,Good quality(3498),3498,Good quality(3498)
3563,225,1072.20798898072,1381.68181818182,Good quality(3498),3498,Good quality(3498)
3588,347,1097.19005524862,74.0801104972376,Good quality(3498),3498,Good quality(3498)
3606,221,1088.55168269231,1129.68870192308,Good quality(3498),3498,Good quality(3498)
3610,54,1082.01315789474,13.8837719298246,Good quality(3498),3498,Good quality(3498)
3613,302,1092.95104391649,1430.24766018719,Good quality(3498),3498,Good quality(3498)
3618,103,1111.79893617021,2020.61985815603,Good quality(3498),3498,Good quality(3498)
3626,86,1086.43073593074,58.2813852813853,Good quality(3498),3498,Good quality(3498)
3631,310,1101.40387858347,929.738617200675,Good quality(3498),3498,Good quality(3498)
3638,167,1095.87254901961,1502.45751633987,Good quality(3498),3498,Good quality(3498)
3639,84,1099.49567723343,669.730547550432,Good quality(3498),3498,Good quality(3498)
3647,156,1102.51623740202,1536.3124300112,Good quality(3498),3498,Good quality(3498)
3652,280,1106.99347471452,1467.53752039152,Good quality(3498),3498,Good quality(3498)
3653,242,1106.58150851582,2296.21897810219,Good quality(3498),3498,Good quality(3498)
3655,80,1096.96273291925,28.7142857142857,Good quality(3498),3498,Good quality(3498)
3656,155,1104.89050470488,779.650983746792,Good quality(3498),3498,Good quality(3498)
3661,217,1109.38877338877,897.900207900208,Good quality(3498),3498,Good quality(3498)
3663,57,1103.17192600653,1581.49510337323,Good quality(3498),3498,Good quality(3498)
3670,233,1108.62835249042,974.079501915709,Good quality(3498),3498,Good quality(3498)
3673,372,1118.39122807018,853.683625730994,Good quality(3498),3498,Good quality(3498)
3694,186,1123.67418032787,628.581967213115,Good quality(3498),3498,Good quality(3498)
3697,134,1123.99491094148,91.529262086514,Good quality(3498),3498,Good quality(3498)
3698,267,1117.61832061069,1337.38040712468,Good quality(3498),3498,Good quality(3498)
3699,241,1127.01744966443,1543.43154362416,Good quality(3498),3498,Good quality(3498)
3704,286,1134.19569892473,1462.91684587814,Good quality(3498),3498,Good quality(3498)
3710,308,1129.7596359743,800.994646680942,Good quality(3498),3498,Good quality(3498)
3718,222,1142.73006134969,1499.27300613497,Good quality(3498),3498,Good quality(3498)
3725,389,1145.8518303312,2367.08541545613,Good quality(3498),3498,Good quality(3498)
3730,51,1121.49523809524,1582.09285714286,Good quality(3498),3498,Good quality(3498)
3743,59,1125.77884615385,64.1538461538462,Good quality(3498),3498,Good quality(3498)
3755,270,1136.45299910474,889.254252461952,Good quality(3498),3498,Good quality(3498)
3758,220,1133.66007905138,2310.84848484849,Good quality(3498),3498,Good quality(3498)
3762,111,1141.70905587669,46.7398843930636,Good quality(3498),3498,Good quality(3498)
3776,152,1144.56368330465,2203.51807228916,Good quality(3498),3498,Good quality(3498)
3784,103,1173.05424456022,2007.7514557156,Good quality(3498),3498,Good quality(3498)
3787,142,1149.875,748.185679611651,Good quality(3498),3498,Good quality(3498)
3789,73,1142.98481561822,71.6355748373102,Good quality(3498),3498,Good quality(3498)
3793,114,1153.24807692308,22.9769230769231,Good quality(3498),3498,Good quality(3498)
3801,209,1151.71226927253,907.394136807818,Good quality(3498),3498,Good quality(3498)
3806,332,1164.39282735613,2338.04503753128,Good quality(3498),3498,Good quality(3498)
3807,173,1154.1677852349,845.748322147651,Good quality(3498),3498,Good quality(3498)
3816,133,1161.75564516129,806.346774193549,Good quality(3498),3498,Good quality(3498)
3825,403,1167.07793017456,1402.15710723192,Good quality(3498),3498,Good quality(3498)
3828,227,1170.90147783251,768.291344123857,Good quality(3498),3498,Good quality(3498)
3835,355,1166.52589350839,992.326039387309,Good quality(3498),3498,Good quality(3498)
3841,223,1200.39550679206,1753.17437304075,Good quality(3498),3498,Good quality(3498)
3846,76,1158.97855227882,80.9571045576408,Good quality(3498),3498,Good quality(3498)
3850,58,1160.47450980392,59.3333333333333,Good quality(3498),3498,Good quality(3498)
3852,140,1170.35928809789,2209.58064516129,Good quality(3498),3498,Good quality(3498)
3853,163,1180.26818950931,928.189509306261,Good quality(3498),3498,Good quality(3498)
3862,371,1191.75755258126,1396.90057361377,Good quality(3498),3498,Good quality(3498)
3865,137,1173.73313343328,117.382308845577,Good quality(3498),3498,Good quality(3498)
3871,302,1178.68741355463,1094.33402489627,Good quality(3498),3498,Good quality(3498)
3875,97,1168.63529411765,39.1490196078431,Good quality(3498),3498,Good quality(3498)
3879,291,1193.82851668529,335.68768960562,Good quality(3498),3498,Good quality(3498)
3880,248,1178.03818827709,1264.18738898757,Good quality(3498),3498,Good quality(3498)
3882,154,1171.25741399763,896.812574139976,Good quality(3498),3498,Good quality(3498)
3885,160,1182.98213058419,867.707216494845,Good quality(3498),3498,Good quality(3498)
3895,225,1181.82435791218,1142.29163214582,Good quality(3498),3498,Good quality(3498)
3907,275,1210.0070762303,1231.03119974268,Good quality(3498),3498,Good quality(3498)
3915,63,1198.74824081314,91.3448006254887,Good quality(3498),3498,Good quality(3498)
3923,101,1189.17848699764,1040.4609929078,Good quality(3498),3498,Good quality(3498)
3927,85,1193.36961628818,550.891151135474,Good quality(3498),3498,Good quality(3498)
3933,141,1199.58837209302,1295.45581395349,Good quality(3498),3498,Good quality(3498)
3938,228,1214.28776486671,981.613123718387,Good quality(3498),3498,Good quality(3498)
3944,130,1202.33477166487,822.053218266811,Good quality(3498),3498,Good quality(3498)
3945,121,1223.07698999565,1684.50935189213,Good quality(3498),3498,Good quality(3498)
3957,58,1202.99850968703,120.5260804769,Good quality(3498),3498,Good quality(3498)
3962,77,1212.46409173205,2214.32589016295,Good quality(3498),3498,Good quality(3498)
3964,59,1205.12715517241,2278.34482758621,Good quality(3498),3498,Good quality(3498)
3974,401,1227.49425742574,715.847128712871,Good quality(3498),3498,Good quality(3498)
3980,109,1218.11669024045,1162.78783592645,Good quality(3498),3498,Good quality(3498)
3983,72,1212.55316455696,149.367088607595,Good quality(3498),3498,Good quality(3498)
3992,154,1222.8956780924,548.05737704918,Good quality(3498),3498,Good quality(3498)
3999,158,1236.96244477172,371.689248895434,Good quality(3498),3498,Good quality(3498)
4000,267,1245.65256346441,1025.06172224988,Good quality(3498),3498,Good quality(3498)
4001,191,1232.98549883991,1299.81148491879,Good quality(3498),3498,Good quality(3498)
4005,71,1221.41363102233,512.623971797885,Good quality(3498),3498,Good quality(3498)
4007,143,1221.95921568627,1097.78901960784,Good quality(3498),3498,Good quality(3498)
4009,50,1212.78346456693,2324.69291338583,Good quality(3498),3498,Good quality(3498)
4017,179,1239.74819566961,810.409382518043,Good quality(3498),3498,Good quality(3498)
4024,125,1223.32212885154,2266.06302521008,Good quality(3498),3498,Good quality(3498)
4025,77,1227.70022371365,2314.28635346756,Good quality(3498),3498,Good quality(3498)
4026,60,1232.20112517581,1658.18565400844,Good quality(3498),3498,Good quality(3498)
4029,273,1245.40324825986,1620.59814385151,Good quality(3498),3498,Good quality(3498)
4033,91,1228.20046620047,580.445221445222,Good quality(3498),3498,Good quality(3498)
4036,79,1234.04889298893,2375.16143911439,Good quality(3498),3498,Good quality(3498)
4044,133,1229.70659898477,126.490355329949,Good quality(3498),3498,Good quality(3498)
4056,127,1242.25705329154,1122.87774294671,Good quality(3498),3498,Good quality(3498)
4057,305,1267.76175144881,1338.65550547328,Good quality(3498),3498,Good quality(3498)
4058,197,1263.24460839955,309.616912599319,Good quality(3498),3498,Good quality(3498)
4064,328,1253.19031141869,2213.61591695502,Good quality(3498),3498,Good quality(3498)
4066,171,1249.64574468085,1094.81489361702,Good quality(3498),3498,Good quality(3498)
4068,70,1245.15328467153,1062.53527980535,Good quality(3498),3498,Good quality(3498)
4082,244,1258.57589285714,2283.71875,Good quality(3498),3498,Good quality(3498)
4083,257,1265.65597433841,578.777064955894,Good quality(3498),3498,Good quality(3498)
4084,188,1257.49668874172,2312.18013245033,Good quality(3498),3498,Good quality(3498)
4085,72,1252.45590682196,150.737104825291,Good quality(3498),3498,Good quality(3498)
4087,90,1259.1540436457,125.188703465982,Good quality(3498),3498,Good quality(3498)
4088,187,1262.79456193353,993.20996978852,Good quality(3498),3498,Good quality(3498)
4093,124,1258.91454965358,1739.16050808314,Good quality(3498),3498,Good quality(3498)
4094,168,1261.83801295896,2365.70950323974,Good quality(3498),3498,Good quality(3498)
4095,100,1267.86577181208,446.331735378715,Good quality(3498),3498,Good quality(3498)
4098,130,1266.59556103576,1239.0271270037,Good quality(3498),3498,Good quality(3498)
4099,204,1270.78669410151,1584.46502057613,Good quality(3498),3498,Good quality(3498)
4112,240,1272.27885503232,1057.45798707295,Good quality(3498),3498,Good quality(3498)
4113,217,1276.30981595092,1276.26073619632,Good quality(3498),3498,Good quality(3498)
4115,135,1269.38636363636,779,Good quality(3498),3498,Good quality(3498)
4118,56,1277.39727582293,2110.12826333712,Good quality(3498),3498,Good quality(3498)
4119,190,1271.08260325407,2326.80976220275,Good quality(3498),3498,Good quality(3498)
4123,112,1272.04132231405,1109.69008264463,Good quality(3498),3498,Good quality(3498)
4131,175,1275.35031055901,1637.53788819876,Good quality(3498),3498,Good quality(3498)
4137,126,1275.95167785235,1710.28859060403,Good quality(3498),3498,Good quality(3498)
4146,233,1288.64279319606,1078.40017905103,Good quality(3498),3498,Good quality(3498)
4152,306,1287.61547277937,619.317478510029,Good quality(3498),3498,Good quality(3498)
4154,353,1284.9245923913,2211.83355978261,Good quality(3498),3498,Good quality(3498)
4158,106,1283.20467836257,135.616959064328,Good quality(3498),3498,Good quality(3498)
4162,112,1282.50208623088,1681.85257301808,Good quality(3498),3498,Good quality(3498)
4170,147,1292.93517534538,990.470775770457,Good quality(3498),3498,Good quality(3498)
4172,140,1285.34951456311,2366.88781014024,Good quality(3498),3498,Good quality(3498)
4174,389,1295.35301429459,1529.81106277191,Good quality(3498),3498,Good quality(3498)
4181,65,1297.61836283186,417.268805309735,Good quality(3498),3498,Good quality(3498)
4184,335,1302.94103633115,1647.52054794521,Good quality(3498),3498,Good quality(3498)
4188,67,1289.84725536993,203.978520286396,Good quality(3498),3498,Good quality(3498)
4193,186,1300.81318681319,1573.69597069597,Good quality(3498),3498,Good quality(3498)
4200,355,1305.10632746249,1366.33007175473,Good quality(3498),3498,Good quality(3498)
4203,145,1302.50747986191,1237.53279631761,Good quality(3498),3498,Good quality(3498)
4206,80,1302.78493317132,2108.58930741191,Good quality(3498),3498,Good quality(3498)
4209,280,1313.01948503827,1041.00835073069,Good quality(3498),3498,Good quality(3498)
4212,143,1304.55089820359,281.989021956088,Good quality(3498),3498,Good quality(3498)
4219,65,1298.74018126888,1708.16616314199,Good quality(3498),3498,Good quality(3498)
4229,199,1312.42829268293,1694.50146341463,Good quality(3498),3498,Good quality(3498)
4231,60,1322.88357142857,2390.00285714286,Good quality(3498),3498,Good quality(3498)
4233,52,1309.05498281787,2129.71305841924,Good quality(3498),3498,Good quality(3498)
4235,189,1307.09293193717,1786.98560209424,Good quality(3498),3498,Good quality(3498)
4240,86,1317.79787234043,156.554964539007,Good quality(3498),3498,Good quality(3498)
4245,198,1316.22372881356,89.0745762711864,Good quality(3498),3498,Good quality(3498)
4251,305,1322.07078313253,1402.8546686747,Good quality(3498),3498,Good quality(3498)
4257,223,1317.89178082192,1504.31780821918,Good quality(3498),3498,Good quality(3498)
4261,184,1318.07401032702,972.460413080895,Good quality(3498),3498,Good quality(3498)
4266,230,1330.55603140614,267.773733047823,Good quality(3498),3498,Good quality(3498)
4277,76,1316.55303030303,120.191919191919,Good quality(3498),3498,Good quality(3498)
4280,107,1320.8488372093,1733.1146179402,Good quality(3498),3498,Good quality(3498)
4283,225,1327.16703296703,1777.42197802198,Good quality(3498),3498,Good quality(3498)
4288,223,1335.09557109557,916.390054390054,Good quality(3498),3498,Good quality(3498)
4292,72,1326.91184573003,1808.20385674931,Good quality(3498),3498,Good quality(3498)
4295,141,1332.7475,1214.28375,Good quality(3498),3498,Good quality(3498)
4297,359,1333.40327662256,1565.90611216131,Good quality(3498),3498,Good quality(3498)
4298,234,1330.93516483516,1678.29010989011,Good quality(3498),3498,Good quality(3498)
4305,291,1341.84258210646,136.834654586636,Good quality(3498),3498,Good quality(3498)
4315,186,1338.55139056832,1074.46795646917,Good quality(3498),3498,Good quality(3498)
4319,87,1333.99816176471,220.564338235294,Good quality(3498),3498,Good quality(3498)
4320,200,1336.22534013605,562.875,Good quality(3498),3498,Good quality(3498)
4330,130,1339.77796327212,2124.36227045075,Good quality(3498),3498,Good quality(3498)
4332,75,1338.76397515528,384.35817805383,Good quality(3498),3498,Good quality(3498)
4338,135,1348.51156462585,1047.73333333333,Good quality(3498),3498,Good quality(3498)
4349,236,1353.56925308194,185.507614213198,Good quality(3498),3498,Good quality(3498)
4353,331,1353.45561594203,1706.47282608696,Good quality(3498),3498,Good quality(3498)
4354,208,1348.35704697987,1777.57583892617,Good quality(3498),3498,Good quality(3498)
4364,66,1348.63676148797,597.205689277899,Good quality(3498),3498,Good quality(3498)
4368,156,1362.6046692607,2088.56108949416,Good quality(3498),3498,Good quality(3498)
4369,270,1355.96811971373,1016.01366297983,Good quality(3498),3498,Good quality(3498)
4382,216,1358.03424657534,1410.05936073059,Good quality(3498),3498,Good quality(3498)
4388,187,1360.92796092796,223.190476190476,Good quality(3498),3498,Good quality(3498)
4395,168,1357.34729315628,262.898876404494,Good quality(3498),3498,Good quality(3498)
4396,160,1358.47091722595,355.505592841163,Good quality(3498),3498,Good quality(3498)
4398,214,1361.95457875458,550.662271062271,Good quality(3498),3498,Good quality(3498)
4400,299,1366.94147940075,907.816011235955,Good quality(3498),3498,Good quality(3498)
4408,224,1364.97789240973,651.94104642594,Good quality(3498),3498,Good quality(3498)
4409,153,1368.56753926702,2121.68376963351,Good quality(3498),3498,Good quality(3498)
4418,221,1375.38822246456,1088.96074154853,Good quality(3498),3498,Good quality(3498)
4425,151,1365.2199592668,974.946028513238,Good quality(3498),3498,Good quality(3498)
4428,402,1372.27169811321,1438.79182389937,Good quality(3498),3498,Good quality(3498)
4435,122,1368.91677175284,594.707440100883,Good quality(3498),3498,Good quality(3498)
4439,156,1388.44040084388,2042.34124472574,Good quality(3498),3498,Good quality(3498)
4441,402,1390.29957805907,1051.59071729958,Good quality(3498),3498,Good quality(3498)
4446,382,1375.48977695167,2293.56133828996,Good quality(3498),3498,Good quality(3498)
4452,284,1377.8050209205,1803.84184100418,Good quality(3498),3498,Good quality(3498)
4459,143,1377.41798298906,290.149453219927,Good quality(3498),3498,Good quality(3498)
4460,51,1368.30886075949,162.217721518987,Good quality(3498),3498,Good quality(3498)
4462,314,1387.83507109005,2318.96682464455,Good quality(3498),3498,Good quality(3498)
4463,54,1369.496875,244.93125,Good quality(3498),3498,Good quality(3498)
4465,166,1373.00104931794,109.743966421826,Good quality(3498),3498,Good quality(3498)
4473,349,1377.5457348407,1509.06577595067,Good quality(3498),3498,Good quality(3498)
4476,176,1378.31331168831,1383.61038961039,Good quality(3498),3498,Good quality(3498)
4479,233,1386.43109540636,376.997879858657,Good quality(3498),3498,Good quality(3498)
4486,75,1385.86388888889,2143.86111111111,Good quality(3498),3498,Good quality(3498)
